UserScreenName,UserName,Timestamp,Text,Embedded_text,Emojis,Comments,Likes,Retweets,Image link,Tweet URL
Bill Pratt,@DraglistX,2022-01-03T01:34:00.000Z,"Bill Pratt
@DraglistX
·
3 Jan 2022","Drag Racer Update: Jim Walton, Coca-Cola Thunda Downunda, Chrysler Hemi powered Monza AA/FC http://draglist.com/draglist/tweet-6348…
1",,,,1,['https://pbs.twimg.com/media/FIJBWByVgAQHBxU?format=jpg&name=small'],https://twitter.com/DraglistX/status/1477815475774001153
Cheri,@ChurchillCheri,2022-01-03T01:32:31.000Z,"Cheri
@ChurchillCheri
·
3 Jan 2022","Replying to 
@DeniseM_I_Am
, 
@Takanawa816
 and 
@CocaCola
Still yucky.
2",💜 🌈,2,,,[],https://twitter.com/ChurchillCheri/status/1477815101105266689
Bandito,@banditl33t,2022-01-03T01:32:12.000Z,"Bandito
@banditl33t
·
3 Jan 2022",This year I'd like to both trust myself more to make decisions and stop overthinking. Good things happen when I trust the process. ,🐉 🧀 ⭕ ⭐ 🙏,,,,[],https://twitter.com/banditl33t/status/1477815023930163216
Colin Miley Inc..,@ColinOilMiley,2022-01-03T01:31:28.000Z,"Colin Miley Inc..
@ColinOilMiley
·
3 Jan 2022","Replying to 
@TheAgeOf_Deceit
 and 
@ATeachMoment
Dressed by Hugo Boss, every Nazi engine was a Ford,which ran on fuel ""given"" for free by the Dutch Royals, Standard Oil building the railroads into the ""labor"" camps, J.D Rockefeller kept the Luftwaffe in the air suppling the agent for plane fuel, Coca Cola supplying the drinks",,,,,[],https://twitter.com/ColinOilMiley/status/1477814836612448256
Astrix_au,@Astrix_au,2022-01-03T01:29:26.000Z,"Astrix_au
@Astrix_au
·
3 Jan 2022","Replying to 
@SaplingSix
 @CocaCola
  and 2 others
That sux man. 30 Years! Congrats to him.
1
1",,1,,1,[],https://twitter.com/Astrix_au/status/1477814325003776000
con ◡̈ 곤 ◡̈,@constancia0508,2022-01-03T01:29:05.000Z,"con ◡̈ 곤 ◡̈
@constancia0508
·
3 Jan 2022","Replying to 
@Seonhoshine_kim
 and 
@CocaCola
I’ll ditch P if #kimseonho endorses #cocacola
1
3",🌷,,1,3,[],https://twitter.com/constancia0508/status/1477814240266256385
,,2022-01-03T01:29:01.000Z,,,,,,,[],https://twitter.com/bob93703282/status/1477814220578332673
,,2022-01-03T01:25:33.000Z,,,,,,,[],https://twitter.com/purplecobras88/status/1477813347294662658
,,2022-01-03T01:24:45.000Z,,,💫 🕶,,,,[],https://twitter.com/Mr_Bitcoin_INU/status/1477813147746586625
,,2022-01-03T01:24:25.000Z,,,,,,,[],https://twitter.com/RachelleFriedm2/status/1477813062597971968
,,2022-01-03T01:22:13.000Z,,,,,,,[],https://twitter.com/deareadertqm/status/1477812508937306112
,,2022-01-03T01:17:47.000Z,,,🤞,,,,[],https://twitter.com/jix_fo/status/1477811393927729153
,,2022-01-03T01:17:39.000Z,,,💕,,,,[],https://twitter.com/tofu_starch/status/1477811360234831874
,,2022-01-03T01:10:04.000Z,,,,,,,['https://pbs.twimg.com/media/FII73YVUYAEcV8Y?format=jpg&name=small'],https://twitter.com/HedgeFundRisk/status/1477809452296269825
,,2022-01-03T01:08:48.000Z,,,,,,,[],https://twitter.com/itsdmchang/status/1477809132921106435
,,2022-01-03T01:08:10.000Z,,,,,,,[],https://twitter.com/futuredci/status/1477808975336947712
,,2022-01-03T01:06:50.000Z,,,,,,,['https://pbs.twimg.com/card_img/1617582008464441347/jtOUVsgV?format=jpg&name=small'],https://twitter.com/AlexSpring17/status/1477808636726771714
,,2022-01-03T01:05:39.000Z,,,🌊,,,,['https://pbs.twimg.com/card_img/1617527545519570945/LRoLWGWM?format=jpg&name=small'],https://twitter.com/AmerLiberal/status/1477808340356980737
,,2022-01-03T01:05:11.000Z,,,,,,,[],https://twitter.com/Nigel_NFT/status/1477808225634422784
beetle bitch | sky’s husband,@hamiljuice,2022-01-03T01:03:01.000Z,"beetle bitch | sky’s husband
@hamiljuice
·
3 Jan 2022","Replying to 
@strugglelmm
coca-cola make my dick hard
1",,1,,,[],https://twitter.com/hamiljuice/status/1477807677887627264
Alcoholic Yonko level,@AizenSousukee,2022-01-03T01:02:29.000Z,"Alcoholic Yonko level
@AizenSousukee
·
3 Jan 2022","From 2row flour, coca cola products gonna raise sigh",,,,,[],https://twitter.com/AizenSousukee/status/1477807546001985536
beetle bitch | sky’s husband,@hamiljuice,2022-01-03T00:59:58.000Z,"beetle bitch | sky’s husband
@hamiljuice
·
3 Jan 2022","coca-cola make my dick hard
1
1",,1,,1,[],https://twitter.com/hamiljuice/status/1477806909671493634
Boyd J. Kills Back,@cadetkb,2022-01-03T00:59:34.000Z,"Boyd J. Kills Back
@cadetkb
·
3 Jan 2022","Hell I wouldn’t stay there even if it meant some top brass at Coca-Cola told me the secret ingredients. Come to think of it, if the secret ingredients got out then society might collapse … well the corporate society might collapse but still",,,,,[],https://twitter.com/cadetkb/status/1477806809872322567
Aconite || CF16 OTW !!,@Aconite_vt,2022-01-03T00:55:40.000Z,"Aconite || CF16 OTW !!
@Aconite_vt
·
3 Jan 2022","Replying to 
@VNix6
no!
my one and only coca cola
1
1",,1,,1,[],https://twitter.com/Aconite_vt/status/1477805827167711232
Stephen,@Stephendinnet,2022-01-03T00:54:51.000Z,"Stephen
@Stephendinnet
·
3 Jan 2022","Replying to 
@cymru_79
Lola - I met her in a club down in old Soho. Where you drink champagne and it tastes just like Coca Cola. Ps as you can see like trying to get the ball of the TV. We stick to football, snooker could be a nightmare ",🙃,,,,['https://pbs.twimg.com/media/FII4YLsWUAYXlDB?format=jpg&name=small'],https://twitter.com/Stephendinnet/status/1477805621252657156
,,2022-01-03T00:53:02.000Z,,,,,,,[],https://twitter.com/howtogenerator/status/1477805165574905860
,,2022-01-03T00:52:58.000Z,,,,,,,[],https://twitter.com/DaveAnderson41/status/1477805150001582082
,,2022-01-03T00:51:50.000Z,,,,,,,[],https://twitter.com/KSH_SuanChoo/status/1477804864688197636
,,2022-01-03T00:50:27.000Z,,,,,,,[],https://twitter.com/SouthernTroubIe/status/1477804513759223817
,,2022-01-03T00:50:22.000Z,,,,,,,[],https://twitter.com/AustinATevents/status/1477804494457081859
,,2022-01-03T00:50:11.000Z,,,⭕,,,,[],https://twitter.com/Grcripto19/status/1477804449343197193
,,2022-01-03T00:49:39.000Z,,,🤔,,,,[],https://twitter.com/SitiRogers/status/1477804314005581824
,,2022-01-03T00:48:22.000Z,,,,,,,[],https://twitter.com/Nel3333333333/status/1477803992277303302
,,2022-01-03T00:46:43.000Z,,,✨,,,,[],https://twitter.com/jamesjets_often/status/1477803575656865793
,,2022-01-03T00:45:06.000Z,,,,,,,[],https://twitter.com/aander1987/status/1477803169161883651
,,2022-01-03T00:43:42.000Z,,,,,,,['https://pbs.twimg.com/ext_tw_video_thumb/1477802448244858880/pu/img/Cecf9d5hP-N5rJH_.jpg'],https://twitter.com/backwards_river/status/1477802818320965633
,,2022-01-03T00:43:18.000Z,,,,,,,[],https://twitter.com/ThisIsFeliciaH/status/1477802714654547972
,,2022-01-03T00:42:36.000Z,,,,,,,[],https://twitter.com/GoshaDole/status/1477802541681315841
,,2022-01-03T00:42:21.000Z,,,,,,,[],https://twitter.com/VetjobsdisABLED/status/1477802477571428352
,,2022-01-03T00:40:42.000Z,,,🌙,,,,[],https://twitter.com/abditorymind/status/1477802061508927488
,,2022-01-03T00:54:51.000Z,,,🙃,,,,['https://pbs.twimg.com/media/FII4YLsWUAYXlDB?format=jpg&name=small'],https://twitter.com/Stephendinnet/status/1477805621252657156
JOFDAV.com,@VetjobsdisABLED,2022-01-03T00:42:21.000Z,"JOFDAV.com
@VetjobsdisABLED
·
3 Jan 2022","Coca-Cola Beverages Florida wants a Production Manager in Hollywood, FL: https://bit.ly/330gbI0",,,,,[],https://twitter.com/VetjobsdisABLED/status/1477802477571428352
,@abditorymind,2022-01-03T00:40:42.000Z,"@abditorymind
·
3 Jan 2022","""you're the coca-cola t-shirt one, right?""
1",🌙,,,1,[],https://twitter.com/abditorymind/status/1477802061508927488
Damon Cohen,@DamonCohen1,2022-01-03T00:40:18.000Z,"Damon Cohen
@DamonCohen1
·
3 Jan 2022",Resolution to get all the drops!,,,,,[],https://twitter.com/DamonCohen1/status/1477801961294548996
Goddess of Rot gf,@julesprom,2022-01-03T00:38:46.000Z,"Goddess of Rot gf
@julesprom
·
3 Jan 2022","My most insane political belief I actually believe is that they should put cocaine back in Coca-Cola
3
12",,3,,12,[],https://twitter.com/julesprom/status/1477801573556314113
The True King,@truekingnoctis,2022-01-03T00:38:01.000Z,"The True King
@truekingnoctis
·
3 Jan 2022","Replying to 
@MR_BERTOFFICIAL
Health: 
- no more drinking Coca Cola
- do exercise everyday 
- lose 20kg",,,,,[],https://twitter.com/truekingnoctis/status/1477801388021268487
jEff,@Calfire406,2022-01-03T00:37:17.000Z,"jEff
@Calfire406
·
3 Jan 2022","Replying to 
@dawn_keith
, 
@BrotherBill716
 and 
@TrainwreckSprts
But Chick Fil A is great. Coca Cola can suck it though.  Pepsi all the way",,,,,[],https://twitter.com/Calfire406/status/1477801202180136961
cowboy,@cowboyneg,2022-01-03T00:33:01.000Z,"cowboy
@cowboyneg
·
3 Jan 2022","Replying to 
@justaminks
Sorry! Sorry! I didn’t realize you were doing a line of Coca Cola
4",🏕,,,4,[],https://twitter.com/cowboyneg/status/1477800127360380928
MKnwz,@MoKnowz,2022-01-03T00:30:47.000Z,"MKnwz
@MoKnowz
·
3 Jan 2022","I'm going to stop waiting for life to come to me and chase after what I want 
#veve_official #ecomifam #VeVecollectibles Heavy large circle",🏇 ⭕ 🟢 🏇,,,,[],https://twitter.com/MoKnowz/status/1477799565420072960
Simon Phung,@SimonPhung_,2022-01-03T00:28:45.000Z,"Simon Phung
@SimonPhung_
·
3 Jan 2022","It's been a while since I've had an original red can of Coca-Cola and holy shit, they are still too sweet for me. 
1",🥴,1,,,[],https://twitter.com/SimonPhung_/status/1477799056135135236
Aden Jennings,@I_Am_Syxx,2022-01-03T00:28:19.000Z,"Aden Jennings
@I_Am_Syxx
·
3 Jan 2022","Replying to 
@AgedNascar
My dad met and raced Go-Karts with Ryan Newman. Newman did a thing with Coca Cola employees when Nascar was in Vegas a couple of years ago. My dad got a signed Coke bottle and his ass whooped in the race.",,,,,['https://pbs.twimg.com/media/FIIyT20VIAEfrP5?format=jpg&name=900x900'],https://twitter.com/I_Am_Syxx/status/1477798946458066945
,,2022-01-03T00:28:04.000Z,,,,,,,[],https://twitter.com/wvuinporto/status/1477798883518337027
,,2022-01-03T00:27:03.000Z,,,,,,,[],https://twitter.com/Schools4SA/status/1477798625380270081
,,2022-01-03T00:22:34.000Z,,,,,,,[],https://twitter.com/jerryteixeira/status/1477797500761169920
,,2022-01-03T00:22:21.000Z,,,🐥,,,,['https://pbs.twimg.com/profile_images/1422113255242174467/lh5QhWwR_mini.jpg'],https://twitter.com/LilyxStardust/status/1477797442619949061
,,2022-01-03T00:21:57.000Z,,,™,,,,[],https://twitter.com/TayvoMufasa/status/1477797345051955207
,,2022-01-03T00:21:19.000Z,,,,,,,['https://pbs.twimg.com/card_img/1617527545519570945/LRoLWGWM?format=jpg&name=small'],https://twitter.com/SilviaMFerrand1/status/1477797183034429445
,,2022-01-03T00:16:03.000Z,,,❓ ❓ ❓,,,,[],https://twitter.com/RidgeInvest/status/1477795858343153670
,,2022-01-03T00:15:19.000Z,,,🌱 🌸,,,,[],https://twitter.com/NftSantino/status/1477795675538604033
,,2022-01-03T00:15:19.000Z,,,❄,,,,[],https://twitter.com/CollideMyHeart/status/1477795675412697090
,,2022-01-03T00:15:14.000Z,,,🐳,,,,[],https://twitter.com/AndresRobertus/status/1477795654839816194
,,2022-01-03T00:14:23.000Z,,,🌻,,,,[],https://twitter.com/kanalajingga/status/1477795439298547715
,,2022-01-03T00:33:01.000Z,,,🏕,,,,[],https://twitter.com/cowboyneg/status/1477800127360380928
,,2022-01-03T00:30:47.000Z,,,🏇 ⭕ 🟢 🏇,,,,[],https://twitter.com/MoKnowz/status/1477799565420072960
,,2022-01-03T00:28:45.000Z,,,🥴,,,,[],https://twitter.com/SimonPhung_/status/1477799056135135236
,,2022-01-03T00:28:19.000Z,,,,,,,['https://pbs.twimg.com/media/FIIyT20VIAEfrP5?format=jpg&name=900x900'],https://twitter.com/I_Am_Syxx/status/1477798946458066945
,,2022-01-03T00:14:23.000Z,,"Replying to 
@Lovekpop95C
let's 
@CocaCola
 make sure your product is loved by elders if you use seonhi as a model in korea..",🌻,,,,[],https://twitter.com/kanalajingga/status/1477795439298547715
KoolN,@KoolN11x,2022-01-03T00:10:44.000Z,"KoolN
@KoolN11x
·
3 Jan 2022",Mine is to invest more!,,,,,[],https://twitter.com/KoolN11x/status/1477794521110958084
spider-korb,@K0RBST0MP,2022-01-03T00:09:51.000Z,"spider-korb
@K0RBST0MP
·
3 Jan 2022","i bought coca cola headphones as a joke but here i am connecting to my “cokephones”
7",,,,7,[],https://twitter.com/K0RBST0MP/status/1477794298078720002
GM,@NotTheRealGM,2022-01-03T00:09:16.000Z,"GM
@NotTheRealGM
·
3 Jan 2022",Get more NFTs honestly,,,,,[],https://twitter.com/NotTheRealGM/status/1477794152653930497
Yanagi,@RayzB0T,2022-01-03T00:09:07.000Z,"Yanagi
@RayzB0T
·
3 Jan 2022","Coca Cola vs. Pepsi

Which would win? #RayzBot",,,,,[],https://twitter.com/RayzB0T/status/1477794114754453504
Kimi,@kimiwaffles,2022-01-03T00:08:50.000Z,"Kimi
@kimiwaffles
·
3 Jan 2022","@CocaCola
 whats happening to Barq’s root beer! I can’t find it anywhere in San Jose Ca
1",,1,,,[],https://twitter.com/kimiwaffles/status/1477794042977021953
Weed ‘em an’ Reap.,@TryingToSmile3,2022-01-03T00:08:48.000Z,"Weed ‘em an’ Reap.
@TryingToSmile3
·
3 Jan 2022","Replying to 
@LeaMaric
You need some Coca Cola and Marlboros. Otherwise Bravo.",💀 🔥,,,,[],https://twitter.com/TryingToSmile3/status/1477794035335151617
PouReseller,@BubyPou,2022-01-03T00:06:34.000Z,"PouReseller
@BubyPou
·
3 Jan 2022","Check out this listing I just added to my #Poshmark closet: American Needle Coca Cola Beanie Hat One Size. https://poshmark.com/listing/61c354b6fadba4207e5ef00a?utm_source=tw_sh&utm_content=ext_trk%3Dbranch%26feature%3Dsh_li_el_ios%26rfuid%3Dext1%3A0c3fb384-3b9c-4c21-a01a-e92c2c8336be… #shopmycloset 
@poshmarkapp",,,,,[],https://twitter.com/BubyPou/status/1477793473478553602
MrCrimsn.eth,@MrCrimson_eth,2022-01-03T00:05:57.000Z,"MrCrimsn.eth
@MrCrimson_eth
·
3 Jan 2022",Hoping to stop working a 9-5 and focus strictly on investing with crypto and NFTs,⭕,,,,[],https://twitter.com/MrCrimson_eth/status/1477793315030401024
BGrand,@BGrand99,2022-01-03T00:04:04.000Z,"BGrand
@BGrand99
·
3 Jan 2022",#Vevefam keep building my Veve collection . Slowly but surely .,⭕,,,,[],https://twitter.com/BGrand99/status/1477792843242647553
,,2022-01-03T00:04:00.000Z,,,,,,,[],https://twitter.com/EarlMays16/status/1477792826901549056
,,2022-01-03T00:03:56.000Z,,,,,,,[],https://twitter.com/DylanNoell/status/1477792809654575105
,,2022-01-03T00:03:18.000Z,,,,,,,[],https://twitter.com/mbetts/status/1477792648333303815
,,2022-01-03T00:02:36.000Z,,,❄ ❄,,,,[],https://twitter.com/bigrealizations/status/1477792475112787970
,,2022-01-03T00:01:59.000Z,,,⭕,,,,[],https://twitter.com/MrFF1_eth/status/1477792319198085121
,,2022-01-03T00:00:39.000Z,,,,,,,[],https://twitter.com/CoffeewAmerica/status/1477791982152032259
,,2022-01-03T00:00:29.000Z,,,,,,,[],https://twitter.com/buddrowwilson23/status/1477791941836390400
,,2022-01-02T23:58:27.000Z,,,,,,,[],https://twitter.com/femmelarrydavid/status/1477791428537425920
,,2022-01-02T23:57:13.000Z,,,⭕,,,,[],https://twitter.com/Ashpic20/status/1477791119488466946
,,2022-01-02T23:57:09.000Z,,,⭕,,,,[],https://twitter.com/MartinGingras09/status/1477791103713697798
,,2022-01-02T23:55:39.000Z,,,⭕,,,,[],https://twitter.com/me_own_jean_que/status/1477790725538725891
,,2022-01-02T23:54:00.000Z,,,⭕ 〽 © 🐰,,,,[],https://twitter.com/netakimaryir/status/1477790310621237250
,,2022-01-03T00:05:57.000Z,,,⭕,,,,[],https://twitter.com/MrCrimson_eth/status/1477793315030401024
,,2022-01-03T00:04:04.000Z,,,⭕,,,,[],https://twitter.com/BGrand99/status/1477792843242647553
,,2022-01-02T23:55:39.000Z,,"I'm gonna get super rare or seacret rare in this year!!!!!!!

#veve",⭕,,,,[],https://twitter.com/me_own_jean_que/status/1477790725538725891
NeILHoTPiNk,@netakimaryir,2022-01-02T23:54:00.000Z,"NeILHoTPiNk
@netakimaryir
·
3 Jan 2022",running  1000km for the year with my wife,⭕ 〽 © 🐰,,,,[],https://twitter.com/netakimaryir/status/1477790310621237250
Platform Resale,@PlatformResale,2022-01-02T23:53:58.000Z,"Platform Resale
@PlatformResale
·
3 Jan 2022","Check out this listing I just added to my #Poshmark closet: Vintage Coca-Cola Tip Tray Lot Of 6,  6"" x 4"" 1970. https://poshmark.com/listing/61a294841460bb79abaa5f4d?utm_source=tw_sh&utm_content=ext_trk%3Dbranch%26feature%3Dsh_li__and%26rfuid%3Dext1%3A163f43ea-c1fd-4655-8427-c53aba7808b8… #shopmycloset 
@poshmarkapp
poshmark.com
Vintage Coca-Cola Tip Tray Lot Of 6, 6"" x 4"" 1970
Vintage Coca-Cola Tip Tray Lot Of 6, 6"" x 4"" 1970s",,,,,[],https://twitter.com/PlatformResale/status/1477790301985017856
,@cliantal,2022-01-02T23:53:00.000Z,"@cliantal
·
3 Jan 2022","@CocaCola
 Guys: watermelon Coca Cola, do it",☁,,,,[],https://twitter.com/cliantal/status/1477790059420135432
SOAPYBOT,@SOAPYBOT,2022-01-02T23:52:39.000Z,"SOAPYBOT
@SOAPYBOT
·
3 Jan 2022",hey guys i just shook a bottle of coca cola really hard and now i feel like i could steal some hands,,,,,[],https://twitter.com/SOAPYBOT/status/1477789971641602048
My KDrama Shoes,@MyKdramaShoes,2022-01-02T23:52:24.000Z,"My KDrama Shoes
@MyKdramaShoes
·
3 Jan 2022","@CocaCola_Korea
, Yes to #KimSeonHo김선호!
LOVEKPOP95.COM
@Lovekpop95C
·
2 Jan 2022
Coca Cola Korea is intending to find a representative for a new promotion program in rural areas, Knet nominated #KimSeonHo . https://lovekpop95.com/2022/01/02/coca-cola-korea-is-intending-to-find-a-representative-for-a-new-promotion-program-in-rural-areas-knet-nominated-kim-seon-ho/…
1",,,,1,['https://pbs.twimg.com/profile_images/1422113255242174467/lh5QhWwR_mini.jpg'],https://twitter.com/MyKdramaShoes/status/1477789905216544771
Restaurant Manager Simulator,@McDManagerBot,2022-01-02T23:50:22.000Z,"Restaurant Manager Simulator
@McDManagerBot
·
3 Jan 2022",Beavis would like the Cheeseburger Combo Meal with a side of fries and a medium Coca-Cola.,,,,,['https://pbs.twimg.com/media/FIIpn55VUAAZajJ?format=png&name=small'],https://twitter.com/McDManagerBot/status/1477789394895446017
,,2022-01-02T23:50:07.000Z,,,⭕,,,,[],https://twitter.com/theomihandle/status/1477789331683217413
,,2022-01-02T23:48:32.000Z,,,,,,,[],https://twitter.com/wrtwrds/status/1477788933736087555
,,2022-01-02T23:48:09.000Z,,,,,,,['https://pbs.twimg.com/card_img/1620107399372886017/vKUpY1p8?format=jpg&name=small'],https://twitter.com/MazKaputas/status/1477788839154495491
,,2022-01-02T23:48:07.000Z,,,💙 💜 😂,,,,[],https://twitter.com/katidramalover/status/1477788829977399298
,,2022-01-02T23:47:04.000Z,,,,,,,[],https://twitter.com/EleoAnahi1/status/1477788563567742977
,,2022-01-02T23:47:03.000Z,,,,,,,[],https://twitter.com/DylanNoell/status/1477788560510136329
,,2022-01-02T23:46:03.000Z,,,,,,,['https://pbs.twimg.com/media/FIIooiSXsAMuF7n?format=jpg&name=small'],https://twitter.com/LoSonoKimberly/status/1477788310332448769
,,2022-01-02T23:45:23.000Z,,,,,,,['https://pbs.twimg.com/profile_images/1393600842469675009/Aov8GaKL_mini.jpg'],https://twitter.com/AlarmChina/status/1477788142895865856
,,2022-01-02T23:44:56.000Z,,,☀,,,,[],https://twitter.com/ohsyleeme/status/1477788028873560064
,,2022-01-02T23:43:09.000Z,,,,,,,[],https://twitter.com/leeloo04/status/1477787579315474432
,,2022-01-02T23:42:23.000Z,,,,,,,[],https://twitter.com/stevequaicoe/status/1477787387631652869
,,2022-01-02T23:41:16.000Z,,,,,,,[],https://twitter.com/angelaleschot/status/1477787106110066689
,,2022-01-02T23:40:31.000Z,,,,,,,[],https://twitter.com/lesbseok/status/1477786915395055616
,,2022-01-02T23:39:57.000Z,,,⭕ 😅,,,,[],https://twitter.com/alanart11/status/1477786774831304706
,,2022-01-02T23:39:41.000Z,,,⭕,,,,[],https://twitter.com/Jordoeltercis/status/1477786706531209218
,,2022-01-02T23:36:26.000Z,,,,,,,['https://pbs.twimg.com/card_img/1619785481214124035/mimis33p?format=jpg&name=240x240'],https://twitter.com/EleoAnahi1/status/1477785887798804482
,,2022-01-02T23:34:48.000Z,,,,,,,[],https://twitter.com/Shitp0stmaster/status/1477785476430012419
,,2022-01-02T23:33:38.000Z,,,,,,,[],https://twitter.com/SaplingSix/status/1477785184837804033
,,2022-01-02T23:33:16.000Z,,,⭕ 🤍,,,,[],https://twitter.com/vasswy/status/1477785092219097095
,,2022-01-02T23:32:37.000Z,,,👍 🐹 ☕ 📄 🎵 🌙,,,,['https://pbs.twimg.com/profile_images/1532246397247860743/1i_dKcId_mini.jpg'],https://twitter.com/isaymmmbpink/status/1477784927194083328
,,2022-01-02T23:31:35.000Z,,,🔜,,,,[],https://twitter.com/Kristopher_Stag/status/1477784670188175361
,,2022-01-02T23:31:25.000Z,,,,,,,['https://pbs.twimg.com/media/FIIlSP6XIAYREmx?format=jpg&name=small'],https://twitter.com/Revelation2041/status/1477784627821649920
,,2022-01-02T23:30:45.000Z,,,,,,,[],https://twitter.com/Willow10093022/status/1477784459176992773
,,2022-01-02T23:30:03.000Z,,,⭕,,,,[],https://twitter.com/crawfishking1/status/1477784284446564360
,,2022-01-02T23:30:02.000Z,,,,,,,[],https://twitter.com/aaronngo3/status/1477784280260612098
,,2022-01-02T23:29:37.000Z,,,🕷,,,,[],https://twitter.com/Klujypop/status/1477784172970270722
,,2022-01-02T23:29:27.000Z,,"Exclusive: sponsorship unacceptable given concern about human rights in China, says Robert Hayward
1",,,,1,['https://pbs.twimg.com/card_img/1617469876280467456/7JWi4Cbs?format=jpg&name=small'],https://twitter.com/chastownley/status/1477784131404763138
WormholeRiders,@WormholeRiders,2022-01-02T23:28:59.000Z,"WormholeRiders
@WormholeRiders
·
3 Jan 2022","Replying to 
@wraithfodder
 and 
@JewelStaite
Recently bought a case of the hard stuff... Real Coca Cola for the holidays to have it on hand. Now appear to be addicted ... Again
There is no cure
Best Regards 
Kenn
8",😢 🤗,,,8,[],https://twitter.com/WormholeRiders/status/1477784012563251201
Patrick Faas,@deFaas,2022-01-02T23:28:39.000Z,"Patrick Faas
@deFaas
·
3 Jan 2022", Buy more  and invest in VeVe collectibles & comics,⭕ ✅ ✅ ✅ 🔥 👍 👊 ⭕,,,,[],https://twitter.com/deFaas/status/1477783928941461508
Yaser,@ymalaq,2022-01-02T23:28:39.000Z,"Yaser
@ymalaq
·
3 Jan 2022","@yasamode
 @Yase31982
. Be one of veve whales ",🐳,,,,[],https://twitter.com/ymalaq/status/1477783928518103040
Frankey,@Nethrum_2,2022-01-02T23:27:44.000Z,"Frankey
@Nethrum_2
·
3 Jan 2022","Replying to 
@isoworldnft
 and 
@CocaCola
I woul like to see a food vending machine like in Japan",,,,,[],https://twitter.com/Nethrum_2/status/1477783698707607552
Philip Cowley,@philipjcowley,2022-01-02T23:24:39.000Z,"Philip Cowley
@philipjcowley
·
3 Jan 2022","Replying to 
@philipjcowley
, 
@janemerrick23
 and 
@yngvlgrn
Although I did enjoy Coca Cola World. (As much as you can drink at the end...) But I suspect that might not be on for JG.
1",,,,1,[],https://twitter.com/philipjcowley/status/1477782922341928962
JZwink,@JasonZwink,2022-01-02T23:24:28.000Z,"JZwink
@JasonZwink
·
3 Jan 2022",Be more productive on personal goal.,⭕,,,,[],https://twitter.com/JasonZwink/status/1477782877828001795
KSH,@Uni_Hada_Ble,2022-01-02T23:24:07.000Z,"KSH
@Uni_Hada_Ble
·
3 Jan 2022","#KimSeonHo I remember a #2D1N scene with Coca Cola
LOVEKPOP95.COM
@Lovekpop95C
·
2 Jan 2022
Coca Cola Korea is intending to find a representative for a new promotion program in rural areas, Knet nominated #KimSeonHo . https://lovekpop95.com/2022/01/02/coca-cola-korea-is-intending-to-find-a-representative-for-a-new-promotion-program-in-rural-areas-knet-nominated-kim-seon-ho/…
7",💙 😂,,,7,['https://pbs.twimg.com/profile_images/1422113255242174467/lh5QhWwR_mini.jpg'],https://twitter.com/Uni_Hada_Ble/status/1477782788665266176
1dreem,@1dreem_,2022-01-02T23:22:19.000Z,"1dreem
@1dreem_
·
3 Jan 2022","Dirty soda with no coaster , she do coke no Coca-Cola ",🦋,,,,[],https://twitter.com/1dreem_/status/1477782334812217344
,,2022-01-02T23:21:42.000Z,,,,,,,['https://pbs.twimg.com/card_img/1618703643338842114/Nzsv8sUp?format=png&name=small'],https://twitter.com/FebThe5th/status/1477782181858709506
,,2022-01-02T23:21:40.000Z,,,❤ ❤ ❤,,,,['https://pbs.twimg.com/profile_images/1422113255242174467/lh5QhWwR_mini.jpg'],https://twitter.com/seonho5ever/status/1477782171209191425
,,2022-01-02T23:17:58.000Z,,,,,,,[],https://twitter.com/interlacedvibes/status/1477781240556273667
,,2022-01-02T23:17:55.000Z,,,,,,,[],https://twitter.com/mickyqmonaghan/status/1477781228837351429
,,2022-01-02T23:14:15.000Z,,,,,,,[],https://twitter.com/helenjrose/status/1477780306425958403
,,2022-01-02T23:14:03.000Z,,,💩,,,,[],https://twitter.com/NoMerdeSherlock/status/1477780254861279237
,,2022-01-02T23:13:27.000Z,,,,,,,['https://pbs.twimg.com/tweet_video_thumb/FIIhK14WQAQeuCq.jpg'],https://twitter.com/TitusPullo_13th/status/1477780103501385731
,,2022-01-02T23:12:56.000Z,,,🌻,,,,[],https://twitter.com/picodogg/status/1477779973809258500
,,2022-01-02T23:12:15.000Z,,,🤥,,,,[],https://twitter.com/prankorigami/status/1477779804040699908
,,2022-01-02T23:12:08.000Z,,,,,,,[],https://twitter.com/fran_owen/status/1477779772306599944
,,2022-01-02T23:11:30.000Z,,,,,,,[],https://twitter.com/IAmJacob2000/status/1477779614328045574
,,2022-01-02T23:10:47.000Z,,,,,,,[],https://twitter.com/kankouclimber/status/1477779431821549571
It's about time,@BotJue,2022-01-02T23:10:43.000Z,"It's about time
@BotJue
·
3 Jan 2022","Every ten minutes, 6270000 Coca-cola are consumed.",,,,,[],https://twitter.com/BotJue/status/1477779416466046984
Matthew j BLACKLEDGE,@blackledge_matt,2022-01-02T23:09:37.000Z,"Matthew j BLACKLEDGE
@blackledge_matt
·
3 Jan 2022","Coca-Cola Classic ad: 'Mean' Joe Greene [Full Version] (1979) https://youtu.be/xffOCZYX6F8 via 
@YouTube
youtube.com
Coca-Cola Classic ad: 'Mean' Joe Greene [Full Version] (1979)
One of the famous Coca-Cola commercial in history featuring 'Mean' Joe Greene in 1979.
1",,,,1,['https://pbs.twimg.com/card_img/1619480132476932097/yJ3-hiqE?format=jpg&name=240x240'],https://twitter.com/blackledge_matt/status/1477779139629228032
