Username,Tweet URL,Timestamp,Comments,Likes,Retweets,Quotes,emoji_sent,neg,neu,pos,compound,word_token
L3NNON__,https://twitter.com/L3NNON__/status/1585864992217354240,2022-10-28,1,1,0,0,0.0,0.0,0.0,0.0,0.0,"atviassist,believ,glitch,get,work"
Ryaez44,https://twitter.com/Ryaez44/status/1585843034159452160,2022-10-28,0,0,0,0,0.0,0.0,0.0,0.0,0.0,"lukesawhook,tell,guy"
josephcup18,https://twitter.com/josephcup18/status/1585812217773293569,2022-10-28,0,2,3,0,0.583,0.0,0.0,0.0,0.0,"pokemongo,loberesponsepress,letsgo,help,gbl,fun,tlake,audioleak,ohio,letmesoloh,idk,gfvip,gobattl,pvp,battler,idk,thaton,thankyoual,allinforchennaiyin"
Rsoaker27,https://twitter.com/Rsoaker27/status/1585803530870591488,2022-10-28,0,0,0,0,0.0,0.0,0.0,0.0,0.0,"actual,amaz,game,especi,consid,work,went,work,consol,one,recent,updat,give,helicopt,slick,fli,around,citi,shame,honestli"
Bestiamaniaco,https://twitter.com/Bestiamaniaco/status/1585789854712885250,2022-10-28,1,2,0,0,0.0,0.0,0.0,0.0,0.0,"mi,bestiamaniaco,le,recomiendo,escuchar,la,música,de,doom,para,play,station"
josephcup18,https://twitter.com/josephcup18/status/1586505913850118145,2022-10-29,0,5,1,0,0.0,0.0,0.0,0.0,0.0,"pokemongo,gobattl,pvp,houseofthedragonhbo,xboxgamepass,myphon,liveontwitt,livestream,liveontwitch,livetalkshowwithmsg,poison,sting,full,stinger,fast"
KennethKramer87,https://twitter.com/KennethKramer87/status/1586480402570436608,2022-10-29,0,0,0,0,0.0,0.0,0.0,0.0,0.0,"dreamcastguy,fuck,ya,alreadi,request,idea,soni,account,time,post,need,peopl,also,also,post,blog,multipl,time,also,request,silent,hill,also"
fatchris773,https://twitter.com/fatchris773/status/1586465862906744842,2022-10-29,0,0,0,0,0.0,0.0,0.0,0.0,0.0,"wakristina,modernwarzon,one,friend,issu,pc,hope,fix,bug,caus,pretti,annoy"
invaderCharles,https://twitter.com/invaderCharles/status/1586458428712845312,2022-10-29,1,0,0,0,0.0,0.0,0.0,0.0,0.0,"epicgam,next,go,tell,go"
JD3_MXP,https://twitter.com/JD3_MXP/status/1586452747578380289,2022-10-29,2,1,0,0,0.221,0.0,0.0,0.0,0.0,"dismalgam,ghoststrat,play,nation,babi,crossplay,win,let,know,activis,id"
daviladavid826,https://twitter.com/daviladavid826/status/1586447348611575808,2022-10-29,0,0,0,0,0.0,0.0,0.0,0.0,0.0,"shrek,treasur,hunt"
melmeIx,https://twitter.com/melmeIx/status/1586438850045677568,2022-10-29,0,0,0,0,0.0,0.0,0.0,0.0,0.0,"alway,get,roast,like,first,use,samsung,nikon,like,leav,alon,damn"
l_tshop,https://twitter.com/l_tshop/status/1586420492373827584,2022-10-29,0,0,0,0,0.0,0.0,0.0,0.0,0.0,"origin,soni,consol,system,excel,work,condit,stock,today,plaza,garland"
FurrySubzero,https://twitter.com/FurrySubzero/status/1586420365961875456,2022-10-29,1,1,1,0,0.0,0.0,0.0,0.0,0.0,"everybodi,know,grew,xbox,origin,xbox,one,gamecub,origin,game,boy,game,boy,advanc,honestli,feel,like,benefit,mom,cours,step,dad,even,though,along,top"
AaronPackineau,https://twitter.com/AaronPackineau/status/1586419090939293696,2022-10-29,0,1,0,0,0.0,0.0,0.0,0.0,0.0,huh
GameTyrant,https://twitter.com/GameTyrant/status/1586349796243214337,2022-10-29,0,2,2,0,0.0,0.0,0.0,0.0,0.0,"new,theme,dlc,quarri,free,end,halloween,gamingnew,thequarri,dlc,freedlc,gamesal,trialvers,playwithafriend,supermgam,pcgame,xbox"
GameTyrant,https://twitter.com/GameTyrant/status/1586334697185021953,2022-10-29,0,1,2,0,0.0,0.0,0.0,0.0,0.0,"halloween,trailer,devil,ask,threaten,question,gamingnew,thedarkpicturesantholog,thedevilinm,horror,halloween,trailer,supermgam,bandainamc,pcgame,xbox"
fatchris773,https://twitter.com/fatchris773/status/1586249140044197888,2022-10-29,1,0,0,0,0.0,0.0,0.0,0.0,0.0,"modernwarzon,suck,bro,steadi,keep,freez,multiplay,suck,good,thing,campaign,even,start,tell,trailer,better,damn,multiplay"
k3lseyml,https://twitter.com/k3lseyml/status/1586193496834121728,2022-10-29,0,0,0,0,-0.375,0.0,0.0,0.0,0.0,"kale,philli,cours,get,home,get,boy,cool"
TimmyTim115,https://twitter.com/TimmyTim115/status/1586190648830754816,2022-10-29,0,0,0,0,0.0,0.0,0.0,0.0,0.0,"final,year,old,play,sinc,onlin,thing,w,abl,figur,easili,advic"
LuckyShotsMIX,https://twitter.com/LuckyShotsMIX/status/1586171590064340994,2022-10-29,2,2,0,0,0.0,0.0,0.0,0.0,0.0,"imunsmart,soni,made,big,deal,exclus,cod,usual,cod,releas,first,p,later,platform,certain,make,sure,player,abil,match,statement,toward,soni,gener"
LuckyShotsMIX,https://twitter.com/LuckyShotsMIX/status/1586170452053004288,2022-10-29,3,2,0,0,0.0,0.0,0.0,0.0,0.0,"dewgsvr,soni,allow,disabl,cross,play,prevent,xbox,pc,player,thing,liter,nobodi,el"
VanAllenPlexico,https://twitter.com/VanAllenPlexico/status/1586157780507189249,2022-10-29,0,1,0,0,0.0,0.0,0.0,0.0,0.0,"ghoststrickland,fifa,game,back,day,announc,call"
ghosthost2222,https://twitter.com/ghosthost2222/status/1586157109481476096,2022-10-29,0,0,0,0,0.0,0.0,0.0,0.0,0.0,"stop,put,ad,cosol,without,permiss,pretti,sure,illeg"
fuccitsbri,https://twitter.com/fuccitsbri/status/1586148764351627264,2022-10-29,1,1,0,0,0.0,0.0,0.0,0.0,0.0,"cancel,skull,bone,preorder,wack,btw,least,feel,bad,pay,new,modern,warfar"
daviladavid826,https://twitter.com/daviladavid826/status/1586868783582511105,2022-10-30,0,4,1,0,0.0,0.0,0.0,0.0,0.0,"nemesi,make,first,appear,resid,evil,nemesi"
kodyfrom5to7,https://twitter.com/kodyfrom5to7/status/1586863785796509696,2022-10-30,0,5,0,0,0.0,0.0,0.0,0.0,0.0,"dude,subway,persona,play"
CWPoindexter98,https://twitter.com/CWPoindexter98/status/1586862158587084801,2022-10-30,0,1,0,0,0.0,0.0,0.0,0.0,0.0,"pov,rosschastain,pull,weird,move,martinsvilleswi,easport,nascar,nintendoamerica,gamecub,soni,pictur,know,year,real,life,nascar,nascarplayoff"
jerich8591,https://twitter.com/jerich8591/status/1586837938654306305,2022-10-30,0,1,0,0,0.0,0.0,0.0,0.0,0.0,"nascar,ross,chastain,geniu,use,dale,jarrett,jeff,gordon,dale,earnhardt,bobbi,labont,wtg,ross,chri"
thndrnghrd24,https://twitter.com/thndrnghrd24/status/1586836769600839686,2022-10-30,0,0,0,0,0.0,0.0,0.0,0.0,0.0,"nascar,thunder,wit,must,pas,two,car,race,championship,next,week,move,nascar,playoff,rosschastain"
DrWyattPhD,https://twitter.com/DrWyattPhD/status/1586829148944846852,2022-10-30,0,2,0,0,0.0,0.0,0.0,0.0,0.0,"home,much,better,meta,vers,old,hell,point,realli,surpris,soni,never,brought,back"
envyred_,https://twitter.com/envyred_/status/1586783541244878849,2022-10-30,1,6,0,0,0.538,0.0,0.0,0.0,0.0,"find,even,pre,like,seek,needl,haystack,teen,never,ask,anyth,accept,challeng,found,one,score"
DustyW88,https://twitter.com/DustyW88/status/1586767291886100482,2022-10-30,0,0,0,0,0.0,0.0,0.0,0.0,0.0,"mute,actual,work,still,see,thing,pop,first,parti,game,ca,catch,break"
SherbBanks82,https://twitter.com/SherbBanks82/status/1586754224024453120,2022-10-30,0,0,0,0,0.0,0.0,0.0,0.0,0.0,"million,hang,son,play"
ZorojuroIII,https://twitter.com/ZorojuroIII/status/1586736562192240641,2022-10-30,0,0,0,0,0.0,0.0,0.0,0.0,0.0,"codwarfareforum,callofduti,infinityward,nah,exclus"
GameTyrant,https://twitter.com/GameTyrant/status/1586719736972410881,2022-10-30,0,1,3,0,0.0,0.0,0.0,0.0,0.0,"better,understand,forspoken,deep,dive,video,seri,gamingnew,forspoken,deepdiv,videoseri,squareenix,luminousproduct,forspoken,pcgame,preorder"
GameTyrant,https://twitter.com/GameTyrant/status/1586697084010434562,2022-10-30,0,1,1,0,0.0,0.0,0.0,0.0,0.0,"first,dlc,jojo,bizarr,adventur,battl,r,gamingnew,jojobizarreadventur,allstarbattl,risottonero,dlc,bandainamc,pcgame,xbox,nintendoswitch"
josephcup18,https://twitter.com/josephcup18/status/1586640560043208704,2022-10-30,0,11,4,1,0.0,0.0,0.0,0.0,0.0,"pokemongo,gobattl,pvp,houseofthedragonhbo,xboxgamepass,myphon,liveontwitt,livestream,liveontwitch"
PiehlerBobby,https://twitter.com/PiehlerBobby/status/1586535608222355461,2022-10-30,0,0,0,0,0.0,0.0,0.0,0.0,0.0,
Astr0Andy,https://twitter.com/Astr0Andy/status/1586511696658857984,2022-10-30,0,1,0,0,0.3345,0.0,0.0,0.0,0.0,"tryna,squad,season,apex,game"
josephcup18,https://twitter.com/josephcup18/status/1586509534574804992,2022-10-30,0,5,3,0,0.0,0.0,0.0,0.0,0.0,"struggl,great,leagu,gin,one,water,starter,pokemongo,halloweenend,gobattl,pvp,houseofthedragonhbo,xboxgamepass,myphon,liveontwitt,livestream,liveontwitch,livetalkshowwithmsg"
josephcup18,https://twitter.com/josephcup18/status/1586508912144314368,2022-10-30,0,7,3,0,0.0,0.0,0.0,0.0,0.0,"grate,fighter,pokemongo,halloweenend,gobattl,pvp,houseofthedragonhbo,xboxgamepass,myphon,liveontwitt,livestream,liveontwitch,livetalkshowwithmsg"
NolaBoyDave504,https://twitter.com/NolaBoyDave504/status/1587213301410324481,2022-10-31,0,0,0,0,0.0,0.0,0.0,0.0,0.0,"dreamcastguy,sonysantamonica"
BrentoninMarion,https://twitter.com/BrentoninMarion/status/1587185682275074049,2022-10-31,0,0,0,1,0.0,0.0,0.0,0.0,0.0,"ca,enough,kid,play,nascar,win,race,ross,chastain,like,train,whole,life,moment,pedal,hit,floor"
PRIMALDATA,https://twitter.com/PRIMALDATA/status/1587180578696208384,2022-10-31,0,0,0,0,0.0,0.0,0.0,0.0,0.0,"superlinkultra,unless,talk,xbox,playthrough,believ,alreadi,beat,peopl,seem,forget,gamer,even,prefer,xbox,still,own"
crabtree_cody,https://twitter.com/crabtree_cody/status/1587098055093936131,2022-10-31,2,16,0,0,0.0,0.0,0.0,0.0,0.0,"charlieintel,agre,preorder,store,kinda,sad,know,lol"
GameTyrant,https://twitter.com/GameTyrant/status/1587089672567660552,2022-10-31,0,3,2,0,0.0,0.0,0.0,0.0,0.0,"new,dlc,escap,academi,come,novemb,gamingnew,escapeacademi,dlc,escapefromantiescapeisland,escaperoomgam,skyboundgam,coincrewgam,pcgame,xbox"
EastsideVandal1,https://twitter.com/EastsideVandal1/status/1587088173812809728,2022-10-31,0,0,0,0,0.0,0.0,0.0,0.0,0.0,"gazondaili,fool,happi,price,hike,poni,want,pay,want,pay,xbox,either"
Banned3TimesSMH,https://twitter.com/Banned3TimesSMH/status/1587008976708931586,2022-10-31,1,7,0,0,0.0,0.0,0.0,0.0,0.0,"put,pto"
Ricky_Tannn,https://twitter.com/Ricky_Tannn/status/1586977701214261248,2022-10-31,0,1,0,0,0.0,0.0,0.0,0.0,0.0,"infinityward,activis,win,code,wait"
big_thnkhrdr,https://twitter.com/big_thnkhrdr/status/1586961485804314624,2022-10-31,0,0,0,0,0.0,0.0,0.0,0.0,0.0,"god,hate,rn"
CWPoindexter98,https://twitter.com/CWPoindexter98/status/1586935015920865285,2022-10-31,0,2,0,0,0.0,0.0,0.0,0.0,0.0,"zentreya,starwar,eastarwar,biowar,swtor,microsoft,window,xbox,soni,nintendoamerica,appl,obsidian,lucasfilmgam,jointheforc,disney,obsidian,chrisavellon,drewkarpyshyn"
LuchiTheDesignr,https://twitter.com/LuchiTheDesignr/status/1587560985530929152,2022-11-01,2,1,0,0,0.0,0.0,0.0,0.0,0.0,"neeeceee,ship,everywher,sent,money,cashapp,zell"
PlayBall,https://twitter.com/PlayBall/status/1587542159221264386,2022-11-01,2,84,9,2,-0.042,0.0,0.0,0.0,0.0,"play,ball,player,month,present,chevrolet,honor,worldseri,mlbnetwork,play,ball,host,player,amp,famili,enjoy,brunch,togeth,amp,special,surpris,mlbtheshow,amp"
Official_UniQ_,https://twitter.com/Official_UniQ_/status/1587530598788259840,2022-11-01,0,1,0,0,0.0,0.0,0.0,0.0,0.0,"otd,star,war,battlefront,ii,releas,year,ago,today,starwar,throwback,xbox,uniq,battlefront"
aeslehcmaez,https://twitter.com/aeslehcmaez/status/1587496813010960384,2022-11-01,1,1,0,0,0.0,0.0,0.0,0.0,0.0,"idk,want,older,game"
dc63108,https://twitter.com/dc63108/status/1587486371383574528,2022-11-01,0,2,1,0,0.0,0.0,0.0,0.0,0.0,"blehgopi,arcadeattackuk,gt,gt,gt,super,nintendo"
athletic_nerd94,https://twitter.com/athletic_nerd94/status/1587466995749879808,2022-11-01,0,0,0,0,0.0,0.0,0.0,0.0,0.0,apollosmiss
GameTyrant,https://twitter.com/GameTyrant/status/1587459485190262786,2022-11-01,0,4,2,0,0.0,0.0,0.0,0.0,0.0,"check,detail,behind,need,speed,unbound,custom,option,gamingnew,needforspeedunbound,custom,racinggam,ea,needforspe,criteriongam,pcgame,xbox,preorder"
hammtweezy2192,https://twitter.com/hammtweezy2192/status/1587443171721564161,2022-11-01,0,0,0,0,0.0,0.0,0.0,0.0,0.0,"awesom,want,consol,succeed,compani,continu,invest,goe,major,brand,xbox,nintendo"
Coach__OMalley,https://twitter.com/Coach__OMalley/status/1587413910654681088,2022-11-01,0,0,0,0,0.0,0.0,0.0,0.0,0.0,"coachfriendshaw,alway,guy,fan,xbox,pc,go"
throck_jonathan,https://twitter.com/throck_jonathan/status/1587331214742110208,2022-11-01,2,1,0,0,0.0,0.0,0.0,0.0,0.0,"thetropan,oldmategam,dreamcastguy,sonysantamonica,narr,ta,shit,seri,kill,mytholog,deiti,narr,heft,transform,movi,new,age,nerd,well,read,previou,nerd"
beavvers,https://twitter.com/beavvers/status/1587314624038322176,2022-11-01,0,0,0,0,0.0,0.0,0.0,0.0,0.0,"tequila,parti,wast,money,shit,realli,need"
jlsears,https://twitter.com/jlsears/status/1587286145322418176,2022-11-01,1,3,0,1,-0.368,0.0,0.0,0.0,0.0,"switch,thing,littl,week,stream,tomorrow,morn,ye,crazi,play,fallguy,noth,like,rage,twitchstream"
cjj1988,https://twitter.com/cjj1988/status/1587273428096229376,2022-11-01,0,0,0,0,0.0,0.0,0.0,0.0,0.0,"askplayst,realli,miss,game,wish,would,bring,back"
ZGamer1705,https://twitter.com/ZGamer1705/status/1587271292704722944,2022-11-01,0,0,0,0,0.0,0.0,0.0,0.0,0.0,"ask,xbox,would,take,free,consol,respond,yet,guy"
MidnightScott,https://twitter.com/MidnightScott/status/1587266614717829120,2022-11-01,0,0,0,0,0.0,0.0,0.0,0.0,0.0,"greatest,shame,never,open,play,definit,purchas,way,le,game,year,sure,game,year,two,ago,pick,bayonetta,next,pokémon,sv,nintendoswitch"
27h3max_yo,https://twitter.com/27h3max_yo/status/1587949711088050180,2022-11-02,0,0,0,0,0.0,0.0,0.0,0.0,0.0,"let,purchas,tokyojungl"
SherbBanks82,https://twitter.com/SherbBanks82/status/1587943069566976001,2022-11-02,0,0,0,0,0.0,0.0,0.0,0.0,0.0,"yellingmadman,chaoscom,like,also,enjoy,super,nintendo,first,came"
KennethKramer87,https://twitter.com/KennethKramer87/status/1587941248949592064,2022-11-02,0,0,0,0,0.0,0.0,0.0,0.0,0.0,"hbo,hbomax,never,play,faction,hate,multiplay,game,will,give,faction,tri"
KennethKramer87,https://twitter.com/KennethKramer87/status/1587940923044147200,2022-11-02,0,0,0,0,0.0,0.0,0.0,0.0,0.0,"kotaku,mediev,game,remak,origin,mediev,god,hope,would,cool"
Mr_Tiny985,https://twitter.com/Mr_Tiny985/status/1587919777527648256,2022-11-02,0,1,0,0,0.0,0.0,0.0,0.0,0.0,fragnbaggam
GameTyrant,https://twitter.com/GameTyrant/status/1587916226373754885,2022-11-02,0,1,1,0,0.0,0.0,0.0,0.0,0.0,"offici,releas,date,gamingnew,vrnew,psvr,released,preorder,soni"
MrIppikodoku,https://twitter.com/MrIppikodoku/status/1587892391805325312,2022-11-02,0,0,0,0,0.2,0.0,0.0,0.0,0.0,"callofduti,game,allow,still,consol,huge,announc,rich,even,big"
GameTyrant,https://twitter.com/GameTyrant/status/1587890008782147584,2022-11-02,0,3,2,0,0.0,0.0,0.0,0.0,0.0,"evil,west,show,gameplay,launch,playevilwest,evilwest,pc,xbox,steam,gamingnew,trailer"
mackenziefield9,https://twitter.com/mackenziefield9/status/1587874170364481536,2022-11-02,0,1,0,0,0.0,0.0,0.0,0.0,0.0,"guy,okay,lol"
JTVJuice,https://twitter.com/JTVJuice/status/1587871672610209792,2022-11-02,0,3,0,0,0.0,0.0,0.0,0.0,0.0,"xbox,true,xbox,elgato"
blackgirlmarvel,https://twitter.com/blackgirlmarvel/status/1587863389002469377,2022-11-02,2,2,0,0,0.0,0.0,0.0,0.0,0.0,"need,camera,confirm"
JustGayminPod,https://twitter.com/JustGayminPod/status/1587859432712523776,2022-11-02,0,2,1,0,0.4435,0.0,0.0,0.0,0.0,"ooooooooo,spooki,episod,visit,multitud,topic,amp,wish,happi,birthday,podcast,gay,gaymer,nintendo,xbox,game,soni,microsoft,lesliejordan,sza,halloween,gothamknight,pokemon,relationship"
DGRMSP,https://twitter.com/DGRMSP/status/1587856136723697664,2022-11-02,1,2,0,0,0.0,0.0,0.0,0.0,0.0,"jjdodder,focus,make,instead,lol"
SteveWrightJr,https://twitter.com/SteveWrightJr/status/1587828714523475968,2022-11-02,0,6,0,0,0.0,0.0,0.0,0.0,0.0,"today,complain,soni,lol,mad,tomorrow"
GameTyrant,https://twitter.com/GameTyrant/status/1587821996850778117,2022-11-02,1,12,3,1,0.0,0.0,0.0,0.0,0.0,"entropi,centr,review,next,belov,puzzl,game,theentropycentr,review,puzzl,timemanipul,gamereview,entropycentr,stubbygam,playstackgam,pcgame,xbox"
josephcup18,https://twitter.com/josephcup18/status/1587817400501940224,2022-11-02,0,6,4,0,0.0,0.0,0.0,0.0,0.0,"boom,metoo,godofwarragnarok"
April_rice32,https://twitter.com/April_rice32/status/1587812757465976832,2022-11-02,1,1,0,0,-0.093,0.0,0.0,0.0,0.0,"linglango,lilsonsoku,oh,yayyy,made,day"
itsjairanaee,https://twitter.com/itsjairanaee/status/1587804066645581824,2022-11-02,0,0,0,0,0.0,0.0,0.0,0.0,0.0,"might,well,actual"
Gigolocalypse,https://twitter.com/Gigolocalypse/status/1587801074651615233,2022-11-02,0,0,0,0,0.196,0.0,0.0,0.0,0.0,"though,tbf,still,cheaper,headset,compar,tech,vita,look,lack,support,bad,decis"
UrgentFury,https://twitter.com/UrgentFury/status/1587691707499528193,2022-11-02,0,0,0,0,0.0,0.0,0.0,0.0,0.0,"kontrolfreek,miss,old,school,commerci"
m3lly216,https://twitter.com/m3lly216/status/1587670683370364928,2022-11-02,0,2,0,0,0.0,0.0,0.0,0.0,0.0,"plea,tri,run,game"
terryb0i,https://twitter.com/terryb0i/status/1587667933416853505,2022-11-02,0,1,0,0,0.0,0.0,0.0,0.0,0.0,"hype,play,god,war,alreadi,call,go,game,year,goti,godofwarragnarok,godofwar"
JAdamGilman,https://twitter.com/JAdamGilman/status/1587635509869830144,2022-11-02,0,0,0,0,0.0,0.0,0.0,0.0,0.0,"check,play,month,truetrophi,gamer"
CoachOttenbreit,https://twitter.com/CoachOttenbreit/status/1587627429685764096,2022-11-02,0,1,0,0,0.0,0.0,0.0,0.0,0.0,"wolfm,ign,amaz"
BionicThief,https://twitter.com/BionicThief/status/1588285245706551296,2022-11-03,0,1,0,0,0.0,0.0,0.0,0.0,0.0,"review,score,insan,consist,go,one,best,game,time,godofwarragnarok,godofwar"
steven_shander,https://twitter.com/steven_shander/status/1588277672966340608,2022-11-03,1,0,0,0,0.0,0.0,0.0,0.0,0.0,"mostli,play,soni,ever,play,gear,war,halo,experi,experienc"
KingChriis1,https://twitter.com/KingChriis1/status/1588234139379142656,2022-11-03,0,0,0,0,0.0,0.0,0.0,0.0,0.0,"santa,monica,still,top,studio"
bluestriptrade,https://twitter.com/bluestriptrade/status/1588228262685278209,2022-11-03,0,1,0,0,0.0,0.0,0.0,0.0,0.0,"dm,play,rocket,leagu,amp,look,peopl,game,thank,rocketleagu,epicgam,xboxgamepass,game"
john_b_ill,https://twitter.com/john_b_ill/status/1588202924160815106,2022-11-03,1,1,0,0,0.0,0.0,0.0,0.0,0.0,"quarantinebe,young,blood,ca,spell,could,rock,bey,mathemat"
ramjiruu,https://twitter.com/ramjiruu/status/1588189878222725125,2022-11-03,0,1,0,0,0.0,0.0,0.0,0.0,0.0,"support,absolut,worst,holi,shit"
GameTyrant,https://twitter.com/GameTyrant/status/1588154202261520384,2022-11-03,0,0,0,0,0.0,0.0,0.0,0.0,0.0,"octopath,travel,ii,get,new,trailer,octopathtravelerii,squareenix,nintendoswitch,rpg,gamingnew"
GameTyrant,https://twitter.com/GameTyrant/status/1588146648257073153,2022-11-03,0,0,2,0,0.0,0.0,0.0,0.0,0.0,"turtl,beach,stealth,gen,max,wireless,game,headset,review,top,contend,holiday,season,turtlebeach,game,gamingheadset,review,holidaygiftguid,xbox,pc,nintendoswitch,mac"
PhantomZEZE,https://twitter.com/PhantomZEZE/status/1588115879761514500,2022-11-03,0,1,1,0,0.0,0.0,0.0,0.0,0.0,"go,live,today,est,twitch,twitchretweetzz,stream,today,twitchstream,live,game,videogam,twitch,callofduti,gamer,streamer,twitchcommun,twitchstream,gamingcommun,supportsmallstream"
Tangoarmy,https://twitter.com/Tangoarmy/status/1588052037488578560,2022-11-03,0,0,0,0,0.0,0.0,0.0,0.0,0.0,"theactualcc,consid,crash,elway,million"
TheTBiggz79,https://twitter.com/TheTBiggz79/status/1587983415441227776,2022-11-03,0,0,0,0,0.746,0.0,0.0,0.0,0.0,"yellingmadman,chaoscom,time,smackdown,seri,svr,nfl,street,amp,debut,blitz,leagu,xbox,fan,respect,ya,heart,resid,territori"
Tahj314,https://twitter.com/Tahj314/status/1587970246819737600,2022-11-03,0,0,0,0,0.2,0.0,0.0,0.0,0.0,"carterpres,pikachulita,fedex,fedexhelp,shit,ridicul,man,seen,mani,peopl,issu,grab,xbox,target,point"
c_dot14,https://twitter.com/c_dot14/status/1587966384755073030,2022-11-03,1,6,0,0,0.418,0.0,0.0,0.0,0.0,"brett,download,overwatch"
tinobug,https://twitter.com/tinobug/status/1587962729159327744,2022-11-03,0,0,0,0,0.0,0.0,0.0,0.0,0.0,"sex,play,god,war"
COstOFmind,https://twitter.com/COstOFmind/status/1587960211154694144,2022-11-03,1,1,0,0,0.0,0.0,0.0,0.0,0.0,godofwarragnarok
ALL4Colin,https://twitter.com/ALL4Colin/status/1588651746666381312,2022-11-04,0,0,3,0,0.0,0.0,0.0,0.0,0.0,"predict,gear,would,go,multi,platform,year,ago,sound,far,fetch,know,seem,crazi,surpris,yet,far,gear,war,game"
elSatyaa,https://twitter.com/elSatyaa/status/1588634066144079874,2022-11-04,1,0,0,0,0.633,0.0,0.0,0.0,0.0,"yg,kedua"
ShinobiPhoenix,https://twitter.com/ShinobiPhoenix/status/1588609929640038400,2022-11-04,0,0,0,0,0.0,0.0,0.0,0.0,0.0,"videogamed,game,alreadi,psnow,servic,ad,back,servic,price,alway,treat,like,new,thing"
MacKenzieB27,https://twitter.com/MacKenzieB27/status/1588600299589365762,2022-11-04,0,0,0,0,0.0,0.0,0.0,0.0,0.0,"uberfact,mari,kate,ashley,magic,mysteri,mall"
BamaCore,https://twitter.com/BamaCore/status/1588592564071981058,2022-11-04,0,0,0,0,0.0,0.0,0.0,0.0,0.0,"dandandxd,callofduti,battl,pas,yet,battl,pas,tier,skip,drop,season,novemb"
choniesBarriga,https://twitter.com/choniesBarriga/status/1588586999178752000,2022-11-04,2,0,0,0,0.0,0.0,0.0,0.0,0.0,"time,today,attempt,chat,askplayst,chat,keep,disconnect,someon,plea,help"
gatecrasher3306,https://twitter.com/gatecrasher3306/status/1588586289766408192,2022-11-04,0,2,0,0,0.0,0.0,0.0,0.0,0.0,"secnetwork,razorbackfb,kendalbril,need,rocket,run,throw,ai"
KennethKramer87,https://twitter.com/KennethKramer87/status/1588569208992202753,2022-11-04,0,0,0,0,0.0,0.0,0.0,0.0,0.0,"abl,chang,cosmet,dial,like,underground,one,two"
BasementTrix,https://twitter.com/BasementTrix/status/1588548131267833856,2022-11-04,0,0,0,0,0.0,0.0,0.0,0.0,0.0,"rift,apart,first,far,platinum,trophi,play"
HodgeyCrkD,https://twitter.com/HodgeyCrkD/status/1588548093930311680,2022-11-04,0,3,0,0,0.0,0.0,0.0,0.0,0.0,"stb,aug,straight,callofduti,cod,codclip,twitch,game,rebirth,resurg,youtub,tiktok,gamer,pc,xbox,infinityward,activis"
SaintDharma9,https://twitter.com/SaintDharma9/status/1588534023328260096,2022-11-04,0,2,0,0,0.0,0.0,0.0,0.0,0.0,"jimsterl,much,loath,woman,entir,hp,lego,collect,avail,free,month,plu,download,play,refus,give,woman,ip,anymor,mental,real,estat"
GameTyrant,https://twitter.com/GameTyrant/status/1588523977017856002,2022-11-04,0,1,1,0,0.0,0.0,0.0,0.0,0.0,"sequel,titl,bendi,dark,reviv,get,releas,date,gamingnew,bendyandthedarkreviv,released,horror,joeydrewsstu,bendi,roosterteeth,pcgame,xbox"
GameTyrant,https://twitter.com/GameTyrant/status/1588516433822191618,2022-11-04,0,2,0,0,0.0,0.0,0.0,0.0,0.0,"fashion,titan,come,need,speed,unbound,gamingnew,needforspeedunbound,race,fashion,custom,preorder,ea,criteriongam,pcgame,xbox"
GameTyrant,https://twitter.com/GameTyrant/status/1588501329776939008,2022-11-04,0,1,1,0,0.0,0.0,0.0,0.0,0.0,"chant,review,medit,goe,wrong,thechant,review,psychedel,surviv,horror,culthorror,primemattergg,brasstokengam,thechantgam,pcgame,xbox"
GameTyrant,https://twitter.com/GameTyrant/status/1588418279097475072,2022-11-04,0,1,0,0,0.0,0.0,0.0,0.0,0.0,"one,weekend,left,sonic,frontier,launch,gamingnew,sonicfronti,openworld,preorder,gottagofast,segaamerica,pcgame,xbox,nintendoswitch"
KennethKramer87,https://twitter.com/KennethKramer87/status/1588365053195321344,2022-11-04,0,1,0,0,0.0,0.0,0.0,0.0,0.0,"dude,alway,go,xbox,time,releas"
gtown361,https://twitter.com/gtown361/status/1588362567462055936,2022-11-04,0,0,0,0,0.0,0.0,0.0,0.0,0.0,"plea,splinter,cell,metal,gear,game,ad,p,plu,premium"
stephenthree3,https://twitter.com/stephenthree3/status/1588357421759709186,2022-11-04,1,0,0,0,-0.146,0.0,0.0,0.0,0.0,"believ,buy"
GilbertTSmith2,https://twitter.com/GilbertTSmith2/status/1588329975232417792,2022-11-04,0,0,0,0,0.0,0.0,0.0,0.0,0.0,"physic,game,digit,game,physic,disk,mayb,bad,digit,file,might,corrupt,believ,technic,support,team,googl,number"
gzmnjayyy,https://twitter.com/gzmnjayyy/status/1588325952706138113,2022-11-04,0,0,0,0,0.442,0.0,0.0,0.0,0.0,"plea,tri,run,game"
QuanMalonee_,https://twitter.com/QuanMalonee_/status/1589034797200203776,2022-11-05,0,0,0,0,0.2,0.0,0.0,0.0,0.0,"samusisawesom,shehawaiin,play,station,mayb,even,first,gen"
6shinyryuji,https://twitter.com/6shinyryuji/status/1589029018854359040,2022-11-05,0,0,0,0,0.0,0.0,0.0,0.0,0.0,"soni,sonysantamonica,girl,spoiler,page,psn,pre,order,game"
